14258	953
9184	954
5730	955
24434	956
9018	957
5748	958
8310	959
9412	960
8838	961
8336	962
5778	963
15636	964
23192	965
8884	966
9546	967
8388	968
5814	969
5820	970
23294	971
5832	972
9486	973
11030	974
9622	975
15276	976
8466	977
15768	978
5874	979
8492	980
12134	981
5892	982
19448	983
9684	984
9282	985
13784	986
9502	987
9756	988
8570	989
9652	990
15594	991
21734	992
9766	993
9804	994
8622	995
9160	996
5982	997
14398	998
9414	999
6000	1000
